	SCR_0pt5mM_A	SCR_0pt5mM_B	SH1_0pt5mM_A	SH1_0pt5mM_B
ENSMUSG00000040441.10|Slc26a10	2.12657353785578	1.92432352855753	0.924948440236802	1.60510901334935
ENSMUSG00000040446.4|Rprd1a	5.54511943371267	5.65172460847669	5.56557430835122	5.37612004705044
ENSMUSG00000040447.15|Spns2	5.3340804867961	5.23670755896889	6.65112154098099	6.69029974105103
ENSMUSG00000040451.18|Sgms1	5.70028053848168	5.80144040163161	6.30806256998779	6.26396397937618
ENSMUSG00000040455.17|Usp45	4.66805470320253	4.88424002956006	4.634930608573	4.58898004778175
ENSMUSG00000040459.11|Arglu1	6.95426356980551	7.18077844864388	7.23787892247839	7.37679052478741
ENSMUSG00000040462.13|Os9	6.34043535167765	6.18472221647704	7.5513697301308	7.61077537979044
ENSMUSG00000040463.16|Mybbp1a	9.23538812379734	9.15599524699032	8.36883319813898	8.33443888069458
ENSMUSG00000040464.15|Gtpbp10	5.72378458994652	5.80483392647502	4.81676171854036	4.7430484403985
ENSMUSG00000040466.16|Blvrb	2.98953419601589	2.77295215393344	3.73236340947778	3.98082455900272
ENSMUSG00000040471.17|Ggt6	0.738204327750092	0.738204327750092	2.1399310954686	2.29595371580251
ENSMUSG00000040472.15|Rabggta	5.53047474731203	5.41739555395057	4.54729965779645	4.75474087189415
ENSMUSG00000040473.15|Cfap69	5.02563079808791	5.17858472000634	6.18611798411003	6.24848395524929
ENSMUSG00000040479.11|Dgkz	5.56788798768831	5.36575716706568	6.02176460700591	6.11203659901869
ENSMUSG00000040481.17|Bptf	7.51879153632255	7.51990840596319	7.23241148800242	7.03376082615412
ENSMUSG00000040482.16|Dxo	4.32703663837582	4.19792565145238	4.90657096541949	4.97768817915647
