	SCR_0pt5mM_A	SCR_0pt5mM_B	SCR_4mM_A	SCR_4mM_B	SH1_0pt5mM_A	SH1_0pt5mM_B	SH1_4mM_A	SH1_4mM_B	SH2_0pt5mM_A	SH2_0pt5mM_B	SH2_4mM_A	SH2_4mM_B
ENSMUSG00000044475.14|Ascc1	3.99471186621819	3.83037221361479	4.2831449373176	4.25849401637432	4.83877316322089	4.8627932890832	5.28469830081166	5.2145399133346	4.31914963732109	4.2672033824458	4.09727527061221	4.17862857880608
ENSMUSG00000044477.12|Zfand3	7.06728633203599	7.05985693724156	6.82801564079279	6.91736254332721	7.04946333867752	7.03720977661399	7.07980670012707	7.22837007946096	7.02271990434058	6.91710705021402	7.07465333752623	7.05324470254253
ENSMUSG00000044496.6|2510039O18Rik	5.18399356081423	5.14510459079623	4.92465301292999	5.13938365352591	5.31374781582535	5.29316350636383	5.21647864674664	5.30289082092346	5.35934698464598	5.28996807757221	5.13417373913355	5.14646345957725
ENSMUSG00000044501.17|Zfp758	3.80499998974757	4.12156079759312	4.20665629271445	4.11656858112254	3.47761980340369	3.48194805534101	3.94872000894822	4.0134488947194	3.77996733531331	3.77131486977175	4.21467563297855	4.24697105948367
ENSMUSG00000044502.16|Bod1	5.87476997440556	5.91087337346336	5.64924026628769	5.68983975707274	5.64492874345653	5.69404502572709	5.50738713903375	5.52144750960843	5.7451395947756	5.69982742775956	5.65575591660522	5.61109851797769
ENSMUSG00000044522.8|A730020M07Rik	1.34246429279477	1.34400565476289	0.611809990542313	0.643680741516653	1.50029978680505	1.2865711716812	0.958366805474247	0.887303431960403	-0.109727928546067	0.0281821466221619	0.145925771556576	0.29140283799385
ENSMUSG00000044533.15|Rps2	11.3003984141129	11.3003984141129	11.4478999013457	11.6530244806701	10.7759280834948	10.8361988571029	10.8738933160774	10.8738933160774	11.1897808264786	11.1172647045612	11.3659001567872	11.2706448732434
ENSMUSG00000044551.13|9930012K11Rik	2.7888052679486	2.50282672039676	1.98175041386615	1.95670254439386	2.22390689240109	2.41872156591903	1.51573419220425	1.51573419220425	1.44986888527536	1.81953852523771	1.40308614870077	0.813893588576629
ENSMUSG00000044562.12|Rasip1	1.51573419220425	1.78533215594564	2.78424170091142	2.94210644121041	1.84745103713921	2.19758759688982	2.41010786441281	2.40499334506965	1.96332492067035	1.94927567660344	2.7407641608962	3.04502102008156
ENSMUSG00000044566.15|Cage1	1.3810675805037	1.69757107939035	1.82649183846572	1.86594078047309	-0.0214497363043545	-0.21371561580472	0.213765652295986	0.570240000136733	1.82371886494514	1.4476513001562	1.95471959840002	1.7248581059991
ENSMUSG00000044573.16|Acp1	7.33855039875167	7.40405064175558	7.37625135132268	7.33341006150523	7.03105692213324	7.07488468979704	7.00194964240687	6.97568728903073	7.30358195760442	7.38067564791722	7.37952843411927	7.30251249999864
ENSMUSG00000044595.10|Dnd1	0.45592530795052	1.12708332424947	-0.27738603278897	-0.0214497363043545	0.143852728423363	0.699129165208458	-0.136896410356858	0.192432063198436	0.537457727150612	0.500874089244986	-0.485514091877044	0.128873902470673
ENSMUSG00000044600.14|Smim7	6.23385415004752	6.2078430903938	6.38555750187263	6.38190254555346	5.96647637643673	6.00097868718729	6.07744558082391	6.21699025559368	6.08881401625993	6.04248045650501	6.24995973368873	6.27858692670204
ENSMUSG00000044609.6|Gm9294	2.85175863468998	2.63855159904329	2.95568462610798	2.85390575301799	2.39436272176062	2.35211954073704	2.41010786441281	2.43016689711702	3.13039098279961	2.93861949168468	2.96957124541732	3.12624180411039
ENSMUSG00000044617.8|Zbtb39	4.39389152062579	4.27319995959893	4.29766949424501	4.1385134691911	4.35108446347443	4.10605597016099	4.20988303489585	4.29964630074721	4.93654574463031	4.99780406073925	4.75227959783697	4.64279378457951
ENSMUSG00000044626.13|Liph	2.60965315103065	2.68278849012796	3.16325775170741	3.16260435560597	4.54256299501261	4.32396525410208	4.88053093920641	4.88834832066392	3.32410691038969	3.3340194218505	3.41842933651521	3.28234239057278
ENSMUSG00000044627.11|Swi5	7.00077860886269	6.93662045786653	6.9360088424603	6.89245696022223	7.20575041138758	7.27717726670841	7.25057700977629	7.19814481269277	7.04880761778066	7.04774952547809	7.00328384382584	6.96828276071126
ENSMUSG00000044628.4|Rnf208	0.574386086403158	-0.0963299202846965	0.421386125520862	0.0881968863019621	0.316331512805253	-0.136896410356858	-0.27738603278897	-0.68033246554469	-0.360803802907713	-0.210709374731561	-0.7238441392148	-0.65536499602024
ENSMUSG00000044636.6|Csrnp2	3.15367043521014	3.03072149857111	2.5562222370099	2.6045195632023	2.74364895503121	2.7684233347847	2.24952253893038	2.22631729607869	3.49484795154976	3.26840402109319	3.14593251312767	2.85905219618135
ENSMUSG00000044641.7|Pard6b	5.54830282850464	5.55424821591179	5.02648699221877	5.06941212191962	5.26234873201716	5.12897867379947	4.79087645070564	4.94165409098333	5.64165693894071	5.47128070961282	5.3707759732024	5.26758821627167
ENSMUSG00000044645.8|Gm7334	2.12922148702201	2.05847097145471	2.16911603839044	1.8208453270904	1.0665397410342	0.0281821466221619	-0.0214497363043545	1.12079944651223	2.36655336626263	2.30406871211113	2.66563847124869	2.53578831978435
ENSMUSG00000044646.15|Zbtb7c	3.66742288080916	3.56146478046259	3.50952695360534	3.65484129592199	2.99035572073723	3.05838363820937	3.09370581566093	2.96103541942338	3.51694965874259	3.71223411945956	3.71334883640755	3.68603079337129
ENSMUSG00000044667.12|Plppr4	1.58071373229114	1.86467524682186	2.71479367719551	2.70740120274352	-0.0650851589662295	-0.0808438856526585	-0.39991099783764	-0.360803802907713	1.15871137358785	1.15778655083309	2.18801723539051	2.51424955432851
ENSMUSG00000044674.6|Fzd1	3.55228668082093	3.67308567385007	3.68322119801724	3.61801763537961	4.19147760137526	4.20150465372804	4.06223935072274	4.12504355978995	4.13453274166387	4.21299118951606	4.01259303322176	4.11546281283908
ENSMUSG00000044676.10|Zfp612	1.27381599984732	1.57311465894432	1.51573419220425	1.08496761140062	-0.669395421104835	0.312688064686143	-0.485514091877044	0.570240000136733	-0.360803802907713	0.301156123093035	0.0281821466221619	-0.360803802907713
ENSMUSG00000044694.2|2010007H06Rik	0.29140283799385	0.69672459331911	0.574386086403158	0.574386086403158	2.70957805428483	2.6660189300717	2.53352492505082	2.5606044198159	1.56311961852085	1.62272945719219	1.30959018080299	1.64422275629401
ENSMUSG00000044700.15|Tmem201	5.09887075178084	5.10230564949735	4.78384238898305	5.04402877220274	4.85361945100207	4.73611320593534	4.40052440902865	4.37827312990059	5.10703117222286	5.07890217251056	4.97420947906794	4.89076439083433
ENSMUSG00000044702.13|Palb2	3.30430579985181	3.15846607586714	2.93967287514985	2.69259307350815	3.13280056694582	2.9383318725074	2.43016689711702	2.25693077699162	3.12376597664346	3.11891434986873	3.04849308174322	2.87683074631984
ENSMUSG00000044709.6|Gemin7	4.1868006837027	4.23799079461426	4.13541490928202	4.19784876866715	4.33279897578053	4.36388169970795	4.31842088894023	4.20385477832169	4.21791886808498	4.31430581642926	4.28390502645397	4.21115882259859
ENSMUSG00000044712.15|Slc38a6	2.7586355445162	2.91589357294332	2.64968116135559	2.84579360679707	3.58074690743481	3.34211518513502	3.60735654702583	3.5879498247885	2.36655336626263	2.64764958826596	2.62767531810459	2.83900314474419
ENSMUSG00000044715.7|Gskip	4.8639596394041	4.87314192218949	4.6334968152898	4.60148262737122	4.28339246366201	4.27024449155665	4.41842512587248	4.42584757395132	4.79955907281622	4.587550574852	4.82360426542729	4.86271429788475
ENSMUSG00000044716.12|Dok7	0.123645922858343	-0.27738603278897	-0.0963299202846965	-0.109727928546067	-3.08868315911787	-2.44632061754946	-1.80362678425397	-3.15934956799745	-1.12227769458134	-0.908175314132308	-1.62435633301335	-1.53519394452146
ENSMUSG00000044719.5|E230025N22Rik	1.6029533850997	1.42814758043299	2.01157213612457	2.05973650510594	2.53757287114711	2.44771146454087	2.65376150959567	2.76537422360631	2.05847097145471	2.20346880492445	1.91734968676039	2.18715230657551
ENSMUSG00000044730.17|9930104L06Rik	4.55229684381009	4.55199092550646	4.30577421449221	4.41002796839763	4.17510955321494	4.34200709827234	4.17751212743544	4.22486922769002	4.55756388686557	4.69288059889659	4.62124732455593	4.52238353226792
ENSMUSG00000044734.16|Serpinb1a	4.90082081330817	4.89528345892977	4.81861623333021	4.63905603760515	7.27689582653721	7.35319215372856	7.21517922855442	7.22583546355449	5.17084643962284	5.35829662085914	4.74950572063511	4.83432466077199
ENSMUSG00000044749.13|Abca6	-1.18938520858564	-1.24892284603059	-1.18938520858564	-2.54091651969249	0.179877850951851	0.197897758334067	0.264731342987651	-0.915691798213273	0.845648697856288	0.0281821466221619	0.68817426622052	0.484352376574558
ENSMUSG00000044751.5|Gm12231	1.3810675805037	1.58929333703864	1.56790669084913	1.37419570742149	1.14896059156734	0.574386086403158	1.18332085051765	1.03209950937359	1.70745345632622	1.73453784393483	1.57155327872919	1.78724050078998
ENSMUSG00000044757.7|Gm6430	3.3336005204276	3.37712607461243	3.68662808437174	3.18523712931183	2.51927160787626	2.53018503443284	3.10947255993512	2.82607798980754	3.52353837336951	3.21077387706056	3.44924464713447	3.79048572378488
ENSMUSG00000044763.8|Trmt10c	6.29694273775421	6.43529804780331	6.36730416986013	6.32501469143857	5.18959759891895	5.16226915222195	4.97682147684864	5.02582832132479	6.19549481487137	6.17160032958489	6.41607620668903	6.39655889231546
ENSMUSG00000044768.16|D1Ertd622e	5.24395973598409	5.32342615555415	5.27219096878455	5.15001101818442	5.6239380205638	5.64736175983165	5.53620232007231	5.43019351888203	5.4041281904104	5.30367789448782	5.2142966857997	5.31861070458191
ENSMUSG00000044770.14|Scml4	-1.73004506610633	-0.570573920385072	-0.915691798213273	-2.21472540824773	0.925934912249973	1.18201401006309	1.05257191700026	1.00630215407016	-1.34303090937263	-1.59727615343193	-1.17076956469549	-1.79156400853751
ENSMUSG00000044783.16|Hjurp	7.80687052787528	7.86593061973317	8.05328202524209	7.99397681083458	8.0656624970693	8.03960969636926	7.81501187507343	7.68554007231819	7.41821366920071	7.36530643495578	7.53241701830129	7.54646219410458
ENSMUSG00000044786.6|Zfp36	3.79186557051628	3.88478396399863	4.71659846011075	4.70182766840661	3.73399245882492	3.50799111031673	3.76704292692819	4.11851728459622	5.54928599274061	5.20704078322521	6.15432355341455	6.07003107358361
ENSMUSG00000044788.10|Fads6	5.33073766625311	5.35045128211328	5.57343423634294	5.63995537834798	5.00537085828072	4.77353303926109	4.61270923923021	4.45095735433836	5.65671129769081	5.75228033628749	5.64712119659147	5.71448275773803
ENSMUSG00000044791.16|Setd2	7.03720977661399	7.05360689627742	6.93309176034792	6.96468263718499	6.64156057234837	6.60708293435359	6.67412839754373	6.61731002836965	6.83019345162832	6.76643776938995	6.8741483503704	6.77875090659851
ENSMUSG00000044792.7|Isca1	5.4390502623055	5.57267551061984	5.39973487556143	5.40456012989362	5.74119170908436	5.65373502227615	5.69748831736862	5.74096649449026	5.49697321277015	5.5264763519854	5.47144405183207	5.43251857147701
ENSMUSG00000044795.12|Cyb5d1	4.02187353238993	3.95061757120782	4.10407304242243	3.92094507133353	3.74482960185157	3.28721487482791	3.70721566246292	3.40575223737965	4.40891392773126	4.226457691379	4.37265873599448	4.28512418414693
ENSMUSG00000044813.15|Shb	5.41179651109782	5.32520837049523	5.21909732380647	5.22284070295261	5.08923862531232	5.23923893880344	5.02868736224287	5.09488911650433	5.29009059446928	5.29997041649713	5.39071561148332	5.43676769648849
ENSMUSG00000044827.10|Tlr1	-0.116056999648842	0.0281821466221619	0.0881968863019621	-0.0436211354471777	1.91945955297164	1.80130700749954	1.86408590589185	2.11850268985983	-0.944854588714457	-0.908175314132308	-1.97133623678838	-0.87798570062082
ENSMUSG00000044847.13|Lsm11	3.53194903164181	3.80386711806085	3.36992540006574	3.4825915663854	3.13280056694582	2.90968263131352	2.67392576784236	2.50131944727474	3.5809679087623	3.50229110878899	3.46573471372666	3.46338453059337
ENSMUSG00000044857.8|Lemd2	5.93446698983483	5.81642815773593	5.82926758516979	5.92436311801155	5.14563298377763	5.34866842887986	5.31919572472837	5.27764872684341	5.85487305925728	5.81541290426749	5.86386112891118	5.78148001717448
ENSMUSG00000044864.16|Ankrd50	8.17953958495987	8.02805237493365	8.14833935171346	8.1307440209826	7.37099791428063	7.3521016356006	7.44844240493996	7.44382194130173	7.87529957719751	7.80794248256011	8.04665120458937	8.03667883742349
ENSMUSG00000044876.15|Zfp444	2.71690841677049	2.8352537899077	2.29503082801606	2.07008759045031	3.66246447702523	3.80944612440022	3.51816074245838	3.38511664626964	2.89227305513737	2.96181724095531	2.46794836973648	2.42194072407666
ENSMUSG00000044881.7|Coa4	2.11459749008138	1.50029978680505	1.42959608695201	2.04905205436524	2.11903941033052	2.07130477103597	1.87977170956439	2.26341778090854	2.07130477103597	2.44095970394939	2.31712158116156	2.0875246393322
ENSMUSG00000044894.14|Uqcrq	7.08554522565397	7.24489764369043	6.9803198354	7.06317613202128	5.74536678877025	5.91301241605529	5.4443154266146	5.68685229502147	6.98684566549933	6.91865603414432	7.10926548050083	7.04065107081767
ENSMUSG00000044906.6|4930503L19Rik	5.96762409295029	6.10199729608004	6.08725133465799	6.05971821463819	4.91265531355631	4.85412442948065	4.79739842766057	4.77909307713192	5.27002830951827	5.2937940714256	5.42488713118667	5.54617102492507
ENSMUSG00000044912.10|Syt16	0.0111216598454064	0.388497453575385	1.49363532015824	1.61730498892428	3.2254470451049	3.0943118487666	3.93386223664725	3.88627439115609	1.42814758043299	2.0024275861779	1.54344187334034	2.01985577586448
ENSMUSG00000044921.5|Rassf9	-2.58136875529001	-3.37429786629592	-3.86265919074699	-4.99095271972374	-0.0214497363043545	-0.360803802907713	-1.51510993622948	-1.54722643696606	0.537457727150612	0.500874089244986	-0.7238441392148	-0.0848517430027455
ENSMUSG00000044927.6|H1fx	1.46525542051945	1.80331241803288	2.28212487784953	2.3590952968012	1.13098701175604	1.54344187334034	0.699129165208458	0.314509788745697	2.5116255206774	2.18891443796293	3.11048586818422	2.47077137586553
ENSMUSG00000044934.13|Zfp367	6.16625168949808	6.35634984359456	5.33401089282142	5.44393306228151	5.16173705401372	5.02285147445119	4.54088958394149	4.41141552638646	6.46998835944327	6.32325363542989	6.08461053688239	5.90151334606697
ENSMUSG00000044937.15|Ttc41	-0.431238369690951	0.0881968863019621	0.242788634474455	0.29140283799385	1.23155359897426	1.30329431142231	1.37030169960062	1.76717880713624	0.0281821466221619	-0.0436211354471777	0.242788634474455	-0.65536499602024
ENSMUSG00000044949.4|Ubtd2	3.11721465781784	2.97480684435839	2.90968263131352	2.78194104747153	2.19397977576981	2.27399366082144	2.18715230657551	1.8425186068888	2.70589310930049	2.46566963024596	2.56996504938647	2.17473260221834
ENSMUSG00000044950.7|Pwwp2a	5.10898624643377	5.09157219609351	5.20436440702405	5.06565315799144	5.64287295887261	5.74933295658516	5.80757799033591	5.83689627363698	5.47921316009125	5.41944281982275	5.35934698464598	5.24216267357552
ENSMUSG00000044952.5|Kctd21	2.85175863468998	2.88508844649277	2.44323841145251	2.7248622894812	3.04444145846785	2.82939362498373	3.0098314821564	3.04502102008156	3.04444145846785	3.09514057118256	2.7979467394545	3.03612053481109
ENSMUSG00000044966.4|Fbxo48	2.02891433735231	1.80331241803288	1.29045653966883	1.37419570742149	0.584195761621457	0.45592530795052	-0.485514091877044	-0.485514091877044	1.47806242077133	1.15778655083309	1.34246429279477	1.12708332424947
ENSMUSG00000044968.16|Napepld	1.4869773098539	1.71178800371706	1.49363532015824	1.08496761140062	2.64301657096443	2.74447809339851	2.96616949380218	2.53757287114711	1.54106898541939	1.57785120772295	1.4288718336925	1.49515717069097
ENSMUSG00000044976.17|Wdr72	0.188424205848349	0.29140283799385	0.979945367845964	0.807971222365608	2.37636231679741	1.71178800371706	1.99393590730119	1.93055157871037	0.882102523860626	0.872451783624902	0.611809990542313	0.438590051127333
ENSMUSG00000044982.7|Sft2d3	1.34246429279477	1.15686172807833	1.46816563557672	1.11398519802747	1.6811232599209	2.02891433735231	2.13399534405614	1.8425186068888	0.643680741516653	0.934975278727713	1.54344187334034	1.34010687242549
ENSMUSG00000044986.10|Tst	2.54581607010979	2.71400789278552	2.79170896769565	2.70038806542149	3.64491384543178	3.69508017353358	3.56124539228706	3.46009033652785	3.11048586818422	3.23111566829505	2.61792675752314	2.80941414028565
ENSMUSG00000044991.10|Shld1	-0.0544480841039346	0.29140283799385	-0.145058040472271	0.412615446538462	0.69672459331911	0.611809990542313	1.05257191700026	1.44297059799355	0.69672459331911	0.0881968863019621	-0.0903174381383769	0.394746801775355
ENSMUSG00000045005.9|Fzd5	5.23490456893163	5.39087909277029	5.43825164081287	5.61071556251213	6.39111273493285	6.3752362739126	6.37767841253578	6.33297701723125	5.41867194854034	5.48139247861519	5.57004530244964	5.61976565567816
ENSMUSG00000045007.9|Tubg2	0.574386086403158	0.344640864435499	0.462938936526234	0.145925771556576	0.316331512805253	-0.0305562647447706	0.0424152485883024	-0.226041724707042	0.164965147897214	-1.03978867796688	-0.603978894593414	-0.567710889131572
ENSMUSG00000045027.7|Prss22	3.95355972457024	3.62275437932919	3.61641124145662	3.45458151210977	1.69623572854495	1.83875183480199	1.20921265266545	1.44297059799355	4.25798999099015	4.17058495584087	4.10011060880583	3.96880562697819
ENSMUSG00000045031.18|Cetn4	0.45592530795052	0.537457727150612	0.673728345183045	0.29140283799385	1.6811232599209	1.6676314718255	1.97716972110056	2.13950313139338	0.238910085646369	0.771863511285548	0.895109017579019	0.652050415748385
ENSMUSG00000045038.14|Prkce	4.20088022122113	4.19286128273051	4.34708858217196	4.35430624438089	3.66775776845394	3.48194805534101	3.60114309315451	3.72404471376841	3.94937055626336	3.81714069732521	4.18003085404124	4.19809018358109
ENSMUSG00000045039.9|Megf8	6.10175183957217	5.91246513484246	5.90713053638665	6.03745663874605	6.68707899419437	6.72756441156176	6.54837606552625	6.54669228237031	5.88630488003615	5.90826356524003	5.61588856757482	5.64712119659147
ENSMUSG00000045045.7|Lrfn4	5.56616873504661	5.35322468290009	5.09625569353598	5.29207162312233	4.93216193657838	4.87281924855212	4.77318333233467	5.11908956791137	5.4658768550549	5.44485838042192	5.34547237788593	5.2123360142686
ENSMUSG00000045055.5|Rpsa-ps2	1.76717880713624	1.20921265266545	2.01157213612457	2.04905205436524	1.48497352035668	1.7390203674759	1.78414180377845	1.44297059799355	1.42814758043299	1.89751891797871	1.78666799843055	1.15686172807833
ENSMUSG00000045064.4|Zc2hc1c	0.905189889810065	0.840208426863486	-0.408502122251316	0.188424205848349	1.75033883626079	1.76780498252092	1.56311961852085	1.29045653966883	1.61730498892428	1.73453784393483	0.356534570308148	0.176442629057975
ENSMUSG00000045071.14|E130308A19Rik	3.20765578966779	3.09956149041064	2.96181724095531	3.21861978573502	3.02188844169845	3.12959475932681	3.3336005204276	3.28776135116309	3.5032559462296	3.40011426433267	3.48775570646088	3.37712607461243
ENSMUSG00000045078.12|Rnf216	5.69404502572709	5.6403920987984	5.74308927412856	5.69338387307128	6.11006993308813	5.95786473480542	6.1486892690974	6.03949402336637	5.76879102911808	5.79005390181429	5.75483728928097	5.69992055432511
ENSMUSG00000045095.16|Magi1	5.97956239077198	6.01496057273178	6.13130524728731	6.15593814706148	6.66593951428668	6.58936699667101	6.87670308556975	6.89567128073898	6.05465540274893	6.08538321653168	6.15550810540099	6.10482271354686
ENSMUSG00000045098.19|Kmt5b	6.21230182825776	6.3499868142109	6.44379430374838	6.41564689906094	5.98545714751812	6.0473126399333	6.32560405975328	6.33509362240328	6.34920455354988	6.30277006548826	6.31783524675008	6.32796345771855
ENSMUSG00000045100.11|Slc25a26	3.5032559462296	3.46031133785534	3.50952695360534	3.32784877489277	3.65312401764615	3.75493032872175	3.83319818085218	3.7506272900101	3.15982181489942	3.30593219558234	3.42404205562818	3.42026309732809
ENSMUSG00000045107.5|Saysd1	1.99640732430515	2.04517145232523	1.91842312770179	2.34681838699854	1.81552619565742	1.86467524682186	1.84685586105562	1.96039445057776	1.61730498892428	1.86594078047309	1.59737850769515	2.06166060133482
ENSMUSG00000045114.10|Prrt2	-2.2690651329627	-3.99473939914042	-1.73004506610633	-3.99473939914042	1.09063646238839	1.51362493482682	-0.570573920385072	-0.557331373797106	-0.0371627528227646	-0.132750324090433	-5.24586052714487	-5.3779407355383
ENSMUSG00000045128.9|Rpl18a	9.42638231508151	9.1559042105281	9.12362756554643	9.10223571737814	9.80736067948015	9.79829570343785	9.7088037727378	9.7088037727378	8.69956451908289	8.85551358521922	8.25290494851762	8.37641722570031
ENSMUSG00000045136.6|Tubb2b	6.00389755955439	5.86014051080772	5.59477201909718	5.6723590631264	5.4470594600829	5.67353748254403	4.7064843779023	4.93685451636892	6.09387102977362	6.20368068198681	6.16504624024525	6.11699796679494
ENSMUSG00000045140.8|Pigw	4.58143679934252	4.52004195801923	4.79955907281622	4.69175513205314	3.50931149712604	3.51333886261958	3.31924052435134	3.28776135116309	4.80539693553067	4.71509050881212	4.79644179475558	4.91578966611101
ENSMUSG00000045160.14|Bola3	4.20701366888945	4.20988303489585	4.24801151717763	4.2672033824458	4.19147760137526	4.22103072253556	4.21428668151106	4.15436314726153	4.23233629385545	4.14249262128072	4.29347104031036	4.25849401637432
ENSMUSG00000045165.6|AI467606	5.68630756434445	5.7058031025955	5.69131327479048	5.77555634747691	5.77459466061998	5.81924428700726	5.51731176583867	5.58517004261232	6.17930324281126	6.17013646355412	6.16758783472378	6.15797224841428
ENSMUSG00000045176.3|Borcs6	3.10538793261609	3.03072149857111	2.89334148775134	2.6045195632023	3.30055924216105	3.49734894494696	3.01844161135147	3.07193530256558	3.21662757489536	3.43906817464431	3.16378737629406	3.0943118487666
ENSMUSG00000045180.13|Shroom2	4.61616836644949	4.58231834360816	4.74950572063511	4.63905603760515	4.12353500113975	3.88524424689231	4.28969385598374	4.23696663504885	4.64778381893178	4.63874942167506	4.87661342642525	4.8678959990357
ENSMUSG00000045193.13|Cirbp	4.19258052454653	4.2287443986328	4.50529990149276	4.60822212750686	4.7966221115595	4.95432585801704	4.75479219598015	4.9458631079334	4.14576975420381	4.28512418414693	4.26225276843129	4.0269471090158
ENSMUSG00000045205.16|Dpy19l4	5.3530517252734	5.46401651016231	5.37964768491454	5.38392552311679	5.25393707459013	5.12082606350648	5.33217187631613	5.17788924740044	5.44518647362829	5.56675931350928	5.44343138305929	5.47835921381654
ENSMUSG00000045210.8|Vcpip1	6.76099862478331	6.74377787160481	6.63781391075927	6.58704641272739	6.34440116125862	6.16182289042111	6.32560405975328	6.28322680965694	6.35223726528322	6.37821933085145	6.40226019524532	6.50092456086481
ENSMUSG00000045211.5|Nudt18	2.98134811624336	2.92217556882801	2.90968263131352	2.89227305513737	3.31183344787958	3.37617940842692	3.4399742064561	3.22696533979695	2.50131944727474	2.7407641608962	2.55013596679987	2.37056198049255
ENSMUSG00000045216.7|Hs6st1	5.04022755979805	5.10479060990841	5.00207859046492	4.93355554637623	5.55016739052774	5.60119220670618	5.41217565342626	5.4526115659682	5.12678619981112	5.0556297290854	4.96130709549903	4.95424947643958
ENSMUSG00000045231.5|BC106179	1.71363764922658	1.68672715794936	1.2529356831704	1.1846276909722	1.5953107805761	1.4572146397999	1.86408590589185	1.5696747313416	1.78134098385653	1.983218550741	1.30959018080299	1.36826394595691
ENSMUSG00000045237.5|1110012L19Rik	4.05928905290797	4.04848273590912	4.19445355751094	4.03451829918413	3.74017428485776	3.46527310677236	3.8857593190242	3.8437711266354	4.28413359037593	4.29861726527556	4.23696663504885	4.37805090324445
ENSMUSG00000045248.6|Med26	3.89987444396341	3.8877797915434	3.78835911883473	3.83694923573076	3.32029072783899	3.4005150133262	3.12519765590483	3.20765578966779	4.12100275477626	4.14576975420381	4.20385477832169	4.09555307618792
ENSMUSG00000045251.13|Zfp688	2.42033644858713	2.57701251153608	2.72182488180971	2.3734531236743	3.20183709737216	3.16432816021631	2.85458474820934	3.21473397235367	2.63125747548054	2.45070115762153	2.53757287114711	2.25965510580096
ENSMUSG00000045252.11|Zfp574	3.54230591014217	3.57591518153733	3.47421492417964	3.39610153915497	4.09555307618792	4.23247047313743	4.13336815857154	4.02016402967055	3.79099497612687	3.60182538139944	3.67272076443205	3.51856944106841
ENSMUSG00000045257.10|Morn2	1.51573419220425	1.48497352035668	1.49363532015824	1.2978980368562	2.97219326559186	2.86049654636423	2.65376150959567	2.78194104747153	2.42918144416729	2.30406871211113	2.05973650510594	2.18715230657551
ENSMUSG00000045268.13|Zfp691	1.78533215594564	1.60570221342737	1.56790669084913	1.40308614870077	2.18155549738071	1.99640732430515	2.06475553512726	1.60130733429697	1.26924472683473	2.07130477103597	1.09156128514315	1.49515717069097
ENSMUSG00000045273.8|Cenph	3.98669463281993	4.30162946719753	3.60352947565544	3.64292219102103	3.40640194487641	3.52296998649337	2.77761009042006	2.58487158937884	4.22433743681399	4.18387429242274	4.07150577936958	3.81749814170504
ENSMUSG00000045282.7|Tmem86b	0.123645922858343	-0.0963299202846965	0.0881968863019621	0.412615446538462	0.899492756410967	0.840208426863486	0.660203602175998	0.314509788745697	1.26924472683473	1.24214039692374	0.807971222365608	0.933920650038997
ENSMUSG00000045287.6|Rtn4rl1	1.27381599984732	1.10290084238965	1.46816563557672	1.83732476972062	3.72566885789421	3.65864352091956	3.6780088040312	4.00413268314082	2.16476334243848	2.36787262969917	2.28022390865322	2.10278669627729
ENSMUSG00000045288.10|Ush1g	2.65914937481822	2.94828111217352	2.77575284643676	2.77438905809257	4.22205242386849	4.29174498221681	3.98331549730076	3.93986070871834	2.84828850396321	2.90370597059832	2.24741767597989	2.37056198049255
ENSMUSG00000045294.11|Insig1	5.19996136279606	5.27219096878455	5.51394346947829	5.5217136139379	4.89942758344437	4.88609979420343	6.0618835068809	5.79971705527482	5.69973651122162	5.77590100907955	5.80157618579264	5.86915406660049
ENSMUSG00000045302.13|Preb	6.81434736189568	6.82359907397196	6.89730857675738	6.93117125920931	7.06191728166751	7.0741380981376	7.07105821632998	7.01606678471554	6.47431837640839	6.49783447748918	6.50878785169909	6.48880406138575
ENSMUSG00000045312.12|Lhfpl2	5.73281572400159	5.60014630508912	5.52988275968805	5.61223285390534	1.57862188870701	1.2865711716812	1.13283665726556	1.69323685074624	4.68752620305039	4.57206443849808	4.8626353066863	4.86080762252964
ENSMUSG00000045314.5|Sowahb	0.660203602175998	0.0881968863019621	-0.145058040472271	0.188424205848349	-1.21536994016232	-1.73004506610633	-1.65112636931338	-1.91280220577756	-0.944854588714457	-0.666389180031675	0.195164910766251	-0.456792300210875
ENSMUSG00000045316.5|Fahd1	3.34189738673237	3.37249693386926	3.80963280869117	3.85426616589375	4.03643411640488	4.04674523751087	4.27368414117055	4.35001529925674	3.65484129592199	3.67762478652514	3.94857890021354	3.97850918434387
ENSMUSG00000045319.13|Proser2	4.8910140946524	4.93216193657838	4.96831200758272	4.91978697461881	6.09101790193423	6.1426035308551	5.85911374105065	5.69712298413456	5.4619332445357	5.55424821591179	5.01370988674305	5.09914385416159
ENSMUSG00000045327.7|6330549D23Rik	0.497941636873128	0.660203602175998	0.462938936526234	0.574386086403158	-0.908175314132308	-0.282396115492101	-0.136896410356858	-0.431238369690951	0.590912522666209	0.347890375403488	0.52159253124754	0.29140283799385
ENSMUSG00000045328.11|Cenpe	6.46704956897587	6.61926104703331	6.88787660457554	6.83110498485688	6.59615621596665	6.58737905554202	6.04980257603958	5.83233182991726	6.10572977003561	6.14091895306609	6.69260768411093	6.59399288610159
ENSMUSG00000045348.16|Nyap1	4.66385765409894	4.69408836953682	4.39529731399848	4.40310709148603	4.83877316322089	4.91241880987551	4.63507309617436	4.81281813995216	4.75524032874654	4.85478757603919	4.7673109374801	4.73918670747572
