	SCR_0pt5mM_A	SCR_0pt5mM_B	SCR_4mM_A	SCR_4mM_B
ENSMUSG00000034111.6|Tmed8	1.85625353875066	1.86017394430872	1.29611520439975	1.67474729615406
ENSMUSG00000034112.9|Atp2c2	1.18121061556966	1.41939987295387	2.15907025308732	2.24655973853816
ENSMUSG00000034118.15|Tpst1	4.26439962892363	4.33223648975976	4.30740841654176	4.27038738107589
ENSMUSG00000034120.18|Srsf2	7.69911238018818	7.8227585542265	7.85296978085238	7.90036100837214
ENSMUSG00000034121.12|Mks1	1.69270667805866	1.29611520439975	1.39264894814341	1.40377164738368
ENSMUSG00000034126.5|Pomt2	4.17300328151885	3.97789073557951	4.15665328776412	4.28814240497944
ENSMUSG00000034127.15|Tspan8	8.35426593000225	8.39537132851036	8.59063898146391	8.56346658224639
ENSMUSG00000034135.15|Sik3	6.41854677897616	6.31816071479719	6.54548947158231	6.54325110989739
ENSMUSG00000034152.6|Exoc3	5.21387267225383	5.14042815637186	5.19087984347005	5.21601440363618
ENSMUSG00000034154.15|Ino80	6.32149580718065	6.29317370633312	6.72644614330736	6.68995071642014
ENSMUSG00000034157.12|Cipc	5.36789952654693	5.44313788866321	5.48804044271386	5.49747851198917
ENSMUSG00000034158.9|Lrrc58	7.36571201819223	7.47320795025548	7.29092398928291	7.21704522133558
ENSMUSG00000034159.12|2310007B03Rik	2.91283725626724	2.8038834485527	1.8954466904403	1.75343823331825
ENSMUSG00000034160.13|Ogt	8.00081999039008	8.22961088144761	8.06478680130729	7.96687137038561
ENSMUSG00000034161.8|Scx	2.27997442200435	2.31515698060857	2.02767744754142	1.71879713013187
ENSMUSG00000034163.10|Zfc3h1	5.62156740436005	5.72005080921882	5.02397310010878	5.04935194454168
ENSMUSG00000034165.16|Ccnd3	6.3241099324597	6.11561362106571	5.87702276297272	5.88905379641995
ENSMUSG00000034168.7|Irf2bpl	6.65535268410656	6.99845081256075	6.53196429474065	6.49850574127579
ENSMUSG00000034171.13|Faah	2.46795633581284	2.40722573490172	2.75808436447127	2.73654279184291
ENSMUSG00000034173.13|Zbed5	2.84283173730325	2.95415444692867	3.36882060250799	3.24307799183692
ENSMUSG00000034175.13|Rhbdd3	3.24307799183692	3.16664549418772	3.22483458382286	3.45138333321576
ENSMUSG00000034177.15|Rnf43	1.57227044301056	1.77843282751065	2.42317493028563	2.2034988265823
ENSMUSG00000034187.18|Nsf	5.6576826251544	5.50479722128984	5.93147257595524	5.98950406103456
ENSMUSG00000034189.5|Hsdl1	5.00979721277059	4.90569762788622	4.75078877490231	4.78673142039735
ENSMUSG00000034190.9|Chmp7	5.50447993940864	5.57171450883215	5.24039067971518	5.20404532542266
ENSMUSG00000034192.5|Lsm3	5.42529859666062	5.50940407657582	5.17908137217595	5.10427100359334
ENSMUSG00000034194.17|R3hcc1	4.15628222409388	3.98420416329252	4.02652778572269	4.17414546281328
ENSMUSG00000034201.13|Gas2l1	4.74446436174063	4.86017345878769	4.51901896095337	4.52261466703461
ENSMUSG00000034203.8|Chchd4	5.69613304737222	5.75718943721061	5.72307812671971	5.72989138183483
ENSMUSG00000034205.16|Loxl2	6.75099308671769	6.61627606920383	6.68723104775488	6.78863971363126
ENSMUSG00000034206.15|Polq	4.4025349989446	4.49478942850936	4.04210440739628	4.06294858756843
ENSMUSG00000034210.13|Efcab14	4.8261134841382	4.90068382841861	4.58044718550725	4.49799507082185
ENSMUSG00000034211.14|Mrps17	6.11318390416104	6.1185112726313	6.04801670217748	6.0075025923857
ENSMUSG00000034216.12|Vps18	4.92688660373139	4.8366357435222	4.42733635860111	4.63175445123178
ENSMUSG00000034218.16|Atm	5.40384978798072	5.44251091635566	5.04935194454168	5.09332860835164
ENSMUSG00000034220.7|Gpc1	5.28267682885361	5.13244266628571	5.61836685687384	5.73773585635699
ENSMUSG00000034235.17|Usp54	3.905068935795	3.905068935795	4.13641460444323	4.09434894858035
ENSMUSG00000034243.17|Golgb1	6.76204861805597	6.67174204015179	6.96372897880292	6.8218794041378
ENSMUSG00000034245.10|Hdac11	4.22539904510701	4.06551158128843	3.61579397071595	3.52709361802637
ENSMUSG00000034247.9|Plekhm1	4.57572115448025	4.57544498768797	4.58260078261368	4.59906018168235
ENSMUSG00000034248.7|Slc25a37	7.62124863571654	7.7667613156474	7.45737580120026	7.3907670554122
ENSMUSG00000034252.14|Senp6	7.24537929653311	7.26296461011322	7.28452871835334	7.14238368758426
ENSMUSG00000034254.17|Agpat1	6.93683344402687	6.79914319406744	6.43261748647602	6.53353740482461
ENSMUSG00000034255.17|Arhgap27	5.67378129327451	5.610513252385	5.62827853122768	5.65658654221505
ENSMUSG00000034259.8|Exosc4	4.91359557238886	5.23025852266295	5.12214123033475	5.14828438502191
ENSMUSG00000034263.13|Ints14	5.31208549230497	5.18305615197709	5.24039067971518	5.27481079917528
ENSMUSG00000034269.12|Setd5	7.62871987665121	7.60609051509798	7.51431455645189	7.51273247708692
ENSMUSG00000034271.16|Jdp2	6.49753322285553	6.31988740973941	6.16925388123983	6.13218669676078
ENSMUSG00000034274.11|Thoc5	5.29927458569518	5.32326075961902	5.25772719050586	5.25524924315597
ENSMUSG00000034278.3|Dnajc17	3.20923858737553	3.06256381061328	2.99613960753307	3.04435168728965
ENSMUSG00000034282.3|Evpl	3.3965565401504	3.29715510051488	3.04165807370478	3.2029928018989
ENSMUSG00000034285.15|Nipsnap1	4.44279026325587	4.50865634550473	4.47541867342175	4.41865765824569
ENSMUSG00000034290.9|Nek9	7.88991229585451	7.85518631408617	7.85061040054177	7.83920269753909
ENSMUSG00000034292.13|Traf3ip1	4.56292222799755	4.59245238427423	4.48890746142904	4.41865765824569
ENSMUSG00000034295.10|Fhod3	1.84023054384931	1.67474729615406	1.57227044301056	1.77843282751065
ENSMUSG00000034297.14|Med13	7.61584875525906	7.61411757006605	7.52113950682288	7.50226195949698
ENSMUSG00000034300.17|Fam53c	5.9329043109604	5.88121952979358	5.88746916060759	5.82088709039855
ENSMUSG00000034303.7|Ccdc15	2.04175943526181	2.09632748578738	2.05254074290661	1.97068413583308
ENSMUSG00000034311.3|Kif4	5.20188632282742	5.26293130047021	5.21100894292654	5.17969448834158
ENSMUSG00000034312.14|Iqsec1	5.95796127631488	5.84023283118583	5.62827853122768	5.64085721244907
ENSMUSG00000034317.14|Trim59	7.3010830664155	7.47451206587833	7.35088509109439	7.32437622421083
ENSMUSG00000034320.14|Slc26a2	8.5962965859995	8.75662352732565	8.83234876392061	8.85160667361834
ENSMUSG00000034321.14|Exosc1	5.59328697287693	5.44837469208561	5.62827853122768	5.56575430194696
ENSMUSG00000034324.16|Tmem132c	5.81832745593777	5.59623782635598	6.37957521428958	6.34942683756963
ENSMUSG00000034327.17|Kctd9	5.95958360537001	6.01912233849167	6.03084670339196	6.04505811554416
ENSMUSG00000034329.16|Brip1	4.73689081056284	4.73689081056284	4.52579890062972	4.48446073579789
ENSMUSG00000034330.10|Plcg2	1.35862542734956	1.4359426103637	0.955485412044108	1.3480079989398
ENSMUSG00000034333.15|Zbed4	5.47536831691726	5.47696211514246	5.26436919194671	5.33550658168408
ENSMUSG00000034341.17|Wbp2	7.23866988926766	7.09335589470758	7.17048777890593	7.25008085400591
ENSMUSG00000034342.9|Cbl	6.87979583050391	6.89925384732086	6.83661702344326	6.71613133548562
ENSMUSG00000034343.14|Ube2f	6.2784618973845	6.30143252167575	6.45102662647292	6.36964375162463
ENSMUSG00000034345.14|Gtf2h5	5.83949181772127	5.72581839227909	5.61836685687384	5.65988697590607
ENSMUSG00000034349.14|Smc4	8.47516696577601	8.62037610363928	8.57086446041756	8.52489949173195
ENSMUSG00000034353.14|Ramp1	2.82455776454837	2.77386611175743	2.39504439989744	2.66154182560817
ENSMUSG00000034354.17|Mtmr3	6.72644614330736	6.69883343643346	6.66344467186043	6.64307376644439
ENSMUSG00000034361.10|Cpne2	5.10427100359334	5.09374175130658	4.82531248869905	4.8724327554383
ENSMUSG00000034371.9|Tkfc	3.99220381120385	3.97789073557951	4.17336982001924	4.20289634777915
ENSMUSG00000034377.10|Tulp4	7.81046340195412	7.81175173566762	7.48261673815771	7.45814470750685
ENSMUSG00000034379.9|Wdr5b	2.2188086170157	2.48581348942525	2.35752492647676	2.34361506950833
ENSMUSG00000034382.14|AI661453	6.17988798866788	6.02986353344973	6.26491886610365	6.17921447690235
ENSMUSG00000034390.16|Cmip	6.2586012646505	6.20322409737118	6.15930324647039	6.05879679499625
ENSMUSG00000034394.14|Lif	6.70550953479428	6.51327728318877	6.88845368196495	6.80541722996871
ENSMUSG00000034401.16|Spata6	3.77253901158282	3.95586555930163	4.06723220122686	4.08593362548457
ENSMUSG00000034403.16|Pja1	5.82650105956937	5.72005080921882	5.58197776008083	5.59591651334428
ENSMUSG00000034412.13|Tbc1d10a	3.79765341205083	3.61874117153378	3.384162431658	3.54926838387913
ENSMUSG00000034413.14|Neurl1b	4.69475823295032	4.66833607167323	4.86240005974987	5.05926992660374
ENSMUSG00000034422.14|Parp14	3.56755497902259	3.44745415747716	4.27591607291417	4.23180850325215
ENSMUSG00000034424.5|Gcsh	5.60004135553564	5.91516914498132	5.42529859666062	5.4620809126462
ENSMUSG00000034427.17|Myo15b	4.64343322984078	4.70881558965531	4.67686233133476	4.70578671055294
ENSMUSG00000034429.15|Zfp707	3.93732353688954	3.9723910648248	3.78095137940385	3.75343904478317
ENSMUSG00000034430.16|Zxdc	4.95269131322177	4.97064719002998	4.88569387527287	4.95588877131134
ENSMUSG00000034432.11|Cops8	6.68738291039301	6.61021044383443	6.67042587322208	6.67146246264572
ENSMUSG00000034437.8|Gm9761	1.6005734602879	1.23685386933293	1.1686641762776	1.05521951982415
ENSMUSG00000034442.11|Trmt5	4.4025349989446	4.27551082132765	4.37193317303239	4.37475365117236
ENSMUSG00000034445.8|Cyb561a3	4.51990246657863	4.47124113749016	4.66275374045807	4.79245837273897
ENSMUSG00000034449.7|Dhrs11	3.419528446917	3.47418303729831	3.54563467198445	3.49681678707601
ENSMUSG00000034453.8|Polr3b	4.91359557238886	4.83161634210733	5.07382787753403	5.17692940565794
ENSMUSG00000034457.10|Eda2r	1.94834281330243	1.71044408312008	2.56559291893017	2.57530273511966
ENSMUSG00000034459.8|Ifit1	2.05570456810812	1.53847808753859	2.32528677002194	2.49246378009725
ENSMUSG00000034460.9|Six4	1.91812849068629	2.14931530256083	2.05254074290661	1.81397298009079
ENSMUSG00000034462.9|Pkd2	6.39018956777475	6.51977437272181	6.46949625683742	6.47400451822545
ENSMUSG00000034463.4|Scara3	6.25355922063994	6.19434121899314	6.06920610759919	6.10719743708607
ENSMUSG00000034471.12|Caskin2	4.74763031976244	4.74763031976244	4.50865634550473	4.61866147380734
ENSMUSG00000034473.14|Sec22a	4.64110596224224	4.50584254240814	4.89878583843206	4.85272044379784
ENSMUSG00000034480.18|Diaph2	5.53821626712616	5.56922334787214	5.64390882361785	5.58270211297958
ENSMUSG00000034484.8|Snx2	6.48902454291381	6.57114238224189	6.34624681534201	6.37312150460408
ENSMUSG00000034485.10|Uaca	5.71216900049543	5.59477135812844	5.97194791149721	5.95153408994701
ENSMUSG00000034487.4|Kdelc2	4.43607778617761	4.60018591643785	4.48703386757413	4.529680812021
ENSMUSG00000034488.14|Edil3	0.714562515247715	0.678960438311194	0.166507874901107	0.461675159841173
ENSMUSG00000034501.7|Pcnx4	5.17132110265492	5.30158482915093	4.92967701517565	5.07250665560229
ENSMUSG00000034509.9|Mad2l1bp	4.34075919605696	4.14973243679358	3.97647950709943	4.00482539979158
ENSMUSG00000034518.14|Hmgxb4	4.67060178709405	4.84420566748586	5.10070991752698	4.99408100716124
ENSMUSG00000034520.14|Gjc1	3.02136030006197	2.86076867777949	2.65239577143643	2.7278605368608
ENSMUSG00000034522.10|Zfp395	5.44639267203018	5.34873705212264	5.47030866622827	5.3885637623132
ENSMUSG00000034525.7|Ice1	6.69909905846608	6.66752315967625	6.78569757537032	6.74208465688823
ENSMUSG00000034538.8|Zfp418	0.348602950164909	0.31317643024062	-0.610206152062954	-0.54862689934074
ENSMUSG00000034543.15|Morc2a	6.76928596171611	6.78569757537032	6.76702781156673	6.78477617541316
ENSMUSG00000034544.17|Rsrc1	4.82427849984234	4.80555766908283	4.64856584278996	4.43074089093792
ENSMUSG00000034557.14|Zfyve9	5.69054817455218	5.63374965817464	5.62510111698113	5.68693863221252
ENSMUSG00000034560.6|Washc4	6.30412896613614	6.38603461116595	6.45318447879332	6.30152610594361
ENSMUSG00000034563.16|Ccpg1	4.6113460960583	4.69084464350463	4.48063235377642	4.529680812021
ENSMUSG00000034566.10|Atp5h	7.16104561097759	6.99665289352157	7.15587774825198	7.06473053235127
ENSMUSG00000034570.12|Inpp5j	3.96402483894345	3.96032567391932	4.30562297849476	4.22500700825672
ENSMUSG00000034573.14|Ptpn13	7.41973112252298	7.3553245233929	7.34132744060106	7.35759730676726
ENSMUSG00000034574.10|Daam1	5.35562019780272	5.38890052588596	5.42962582953994	5.39857605174099
ENSMUSG00000034575.13|Tent4a	5.51258130096494	5.42859515444549	5.40603404052587	5.44837469208561
ENSMUSG00000034584.3|Exph5	2.39631438317496	2.43388692612192	2.06446068568603	2.15227166141003
ENSMUSG00000034586.14|Hid1	7.19003133412645	7.01167731309831	7.61000394973575	7.62760275646825
ENSMUSG00000034587.8|8430429K09Rik	1.6005734602879	1.87985613221496	1.11639812507048	0.661774941267863
ENSMUSG00000034591.5|Slc41a2	1.73192844779056	1.61485550836275	2.2188086170157	2.31515698060857
ENSMUSG00000034593.16|Myo5a	7.12270286397492	7.13396826074386	7.24844514347455	7.23317071105861
ENSMUSG00000034595.17|Ppp1r18	6.89320479060717	6.80664950963596	6.35948007217007	6.26895389834387
ENSMUSG00000034601.17|2700049A03Rik	4.34429285066489	4.45920979289331	4.16388650479124	4.09019116029055
ENSMUSG00000034602.15|Mon2	6.21809441624096	6.19316095625138	6.4026807749051	6.3758096185412
ENSMUSG00000034610.14|Tut4	6.09005201581663	6.14622840111486	6.1974105192615	6.2036942021077
ENSMUSG00000034612.7|Chst11	1.73192844779056	1.53847808753859	2.05254074290661	2.10645007046795
ENSMUSG00000034614.14|Pik3ip1	0.823870841297286	0.894704020407235	0.925416651995429	0.999510078260006
ENSMUSG00000034616.17|Ssh3	5.05671943715388	4.88126037718364	4.97699131962671	5.02574396889603
ENSMUSG00000034617.7|Mtrr	5.44539190110834	5.44707187160378	5.19367296809914	5.22697571326809
ENSMUSG00000034620.17|Rxylt1	4.681351054563	4.79536321521034	4.86017345878769	4.80583682839571
ENSMUSG00000034621.14|Gpatch8	6.05059240457436	5.99922629669139	5.9817495592249	5.93429325707851
ENSMUSG00000034636.9|Zyg11b	6.46597454458667	6.50911925152924	6.49482453089712	6.48206618654709
ENSMUSG00000034639.7|Setmar	1.5234227857065	1.18702806040037	1.08953333568806	1.29611520439975
ENSMUSG00000034640.9|Tiparp	6.04505811554416	6.17999027844948	6.28691877592582	6.24287414598804
ENSMUSG00000034647.15|Ankrd12	6.23762188786583	6.37321060385496	6.34899234191166	6.33227960729766
ENSMUSG00000034653.11|Ythdc2	5.11654899570637	5.34082295289273	5.2793720302812	5.34082295289273
ENSMUSG00000034656.17|Cacna1a	2.15227166141003	2.29179791149601	1.73192844779056	1.81397298009079
ENSMUSG00000034659.14|Tmem109	5.09542910204063	5.04718198541316	5.1862265265081	5.24304688318928
ENSMUSG00000034663.13|Bmp2k	4.98876392468618	5.10755079739126	5.14307685771374	5.2539330235212
ENSMUSG00000034664.13|Itga2b	1.18121061556966	0.925416651995429	0.166507874901107	0.661774941267863
ENSMUSG00000034667.8|Xpot	8.41018514275892	8.39632443484707	8.42035170823357	8.40840788700453
ENSMUSG00000034673.14|Pbx2	5.40739304360953	5.37293840630711	5.04066362417939	5.13858383917704
ENSMUSG00000034674.18|Tdg	6.62026285715316	6.62019584233258	6.78373363879928	6.79759445048339
ENSMUSG00000034675.17|Dbn1	5.15837581150187	5.12214123033475	4.72821668610802	4.73256029131698
ENSMUSG00000034681.17|Rnps1	7.27800894199951	7.25027275264795	7.1154450084537	7.09885506514497
ENSMUSG00000034684.12|Sema3f	3.61175315251513	3.69001367013436	3.85728657369443	3.72449377156982
ENSMUSG00000034685.4|Fam171a2	1.21215735012664	1.18702806040037	0.765531549240297	0.688979798155028
ENSMUSG00000034707.7|Gns	6.28244427016194	6.2873818734912	6.09924335602833	6.24164617165377
ENSMUSG00000034708.11|Grn	8.04792039927056	7.97306139584507	7.42757749966155	7.59532484282597
ENSMUSG00000034709.8|Ppp1r21	5.6638262070518	5.70461946486642	5.46190411176919	5.36024069593191
ENSMUSG00000034714.9|Ttyh2	5.05671943715388	4.85471429612272	4.85249187991413	4.98604042890987
ENSMUSG00000034723.11|Tmx4	5.0622867386493	5.14705463147407	5.16989393487641	5.25792068503098
ENSMUSG00000034724.18|Cnot6l	5.68525931362273	5.86342064930259	5.84774899845678	5.72446306849681
ENSMUSG00000034729.16|Mrps10	5.89059609368823	6.03973933496175	6.16571105264761	6.08669917927756
ENSMUSG00000034731.11|Dgkh	0.661774941267863	0.856105444482695	1.39264894814341	1.38718408965247
ENSMUSG00000034738.8|Nostrin	3.45791210207117	3.54563467198445	3.86567530212076	3.65121869270849
ENSMUSG00000034744.13|Nagk	5.23121083545714	5.16929820016891	5.09289769580311	5.19643843095158
ENSMUSG00000034748.16|Sirt6	3.82538294336861	3.67095214643491	4.02080080473814	3.87007871299648
ENSMUSG00000034751.16|Mast4	5.7107855636742	5.67937136087375	5.55961952039138	5.60827987463193
ENSMUSG00000034757.15|Tmub2	4.88126037718364	4.84270948385349	4.63379384040405	4.85599577624798
ENSMUSG00000034758.12|Tle6	2.60404439129749	2.47834217067709	2.17349743861927	2.43093056727273
ENSMUSG00000034761.15|Map4k5	6.68911703295474	6.65732042439006	6.89598135077871	6.80443560949508
ENSMUSG00000034765.6|Dusp5	6.06221594744625	6.10520802481975	5.70691083873825	5.71504826960561
ENSMUSG00000034771.15|Tle2	2.39631438317496	2.65671910611508	2.23114887460997	2.40722573490172
ENSMUSG00000034773.16|BC030867	4.07829743614873	4.08331745321368	3.58095080679626	3.47620380818515
ENSMUSG00000034781.5|Gna11	5.73611572229886	5.7797122181176	5.58405910650534	5.54470494628629
ENSMUSG00000034786.17|Gpsm3	1.99224198072078	1.7362222337426	2.17349743861927	1.84419403164951
ENSMUSG00000034789.8|Rab24	5.32072494556792	5.3137012388939	5.25167478475148	5.26181472615453
ENSMUSG00000034793.15|G6pc3	5.58630541857142	5.43090866153824	5.71435895155242	5.78571748791686
ENSMUSG00000034795.14|Ccdc122	3.13418563491196	3.11629287071839	3.48852525272423	3.19054790104639
ENSMUSG00000034799.16|Unc13a	3.01249729998373	2.81005965735355	3.20923858737553	3.19054790104639
ENSMUSG00000034800.15|Zfp661	3.12607649791173	2.96157825722956	2.94669205199471	2.98889178888742
ENSMUSG00000034801.13|Sos2	6.89184369264409	6.89479774268629	6.93823763342132	6.93540354158995
ENSMUSG00000034807.9|Colgalt1	7.72628470518305	7.6655204666264	7.71778395190658	7.82514580589888
ENSMUSG00000034820.4|Cpsf7	6.796701083523	6.82672403303662	6.86395547871219	6.88730530469376
ENSMUSG00000034826.14|Nup54	6.28456479430209	6.30558053828095	6.35576327009968	6.28364946718604
ENSMUSG00000034832.15|Tet3	6.39155609118459	6.37590359294672	6.30549743372644	6.31397062029829
ENSMUSG00000034848.17|Ttc21b	5.25829819679667	5.28303895113325	5.10882641058383	5.12547424000133
ENSMUSG00000034850.15|Tmem127	6.34281273137824	6.24045207108243	6.12900123625627	6.14394052800013
ENSMUSG00000034853.16|Acot11	1.94834281330243	1.67474729615406	1.86653266209144	2.05254074290661
ENSMUSG00000034854.8|Mfsd12	2.87247074280215	2.84892476295647	2.96157825722956	2.96055361310873
ENSMUSG00000034855.13|Cxcl10	3.45791210207117	3.24610972459802	3.88659632350223	3.94750323508951
ENSMUSG00000034858.16|Fam214a	2.39631438317496	2.26181155197668	2.42317493028563	2.39631438317496
ENSMUSG00000034863.9|Ano8	4.42668058794732	4.56723788207818	4.02652778572269	4.07575624926353
ENSMUSG00000034867.16|Ankrd27	5.53821626712616	5.55633868369338	5.31353609521926	5.3811879220528
ENSMUSG00000034868.9|Myl12b	7.59575137492369	7.66850470406778	7.55452706001011	7.35603323384932
ENSMUSG00000034875.5|Nudt19	3.99220381120385	4.14529166281496	4.28814240497944	4.33758629356592
ENSMUSG00000034880.7|Mrpl34	3.79342728343368	4.02176517365552	3.33236881383831	3.40746384782721
ENSMUSG00000034883.9|Lrr1	3.09253955171199	3.44745415747716	2.64319107173996	2.75808436447127
ENSMUSG00000034889.8|Cactin	4.88248515585187	4.84692509333741	4.57489223053456	4.65308189655552
ENSMUSG00000034892.8|Rps29	9.00274618573901	8.71417622636775	8.97422164621878	8.92757237916803
ENSMUSG00000034893.8|Cog3	6.19355375956827	6.25355922063994	6.37425318310434	6.39070917700374
ENSMUSG00000034902.17|Pip5k1c	5.45342342071251	5.33550658168408	5.2209813030042	5.26845766437012
ENSMUSG00000034903.18|Cobll1	6.63338499292021	6.77165936484014	6.67118288513965	6.65121238200974
ENSMUSG00000034906.15|Ncaph	6.41600252179414	6.42962909515163	6.47593078862632	6.41581915943116
ENSMUSG00000034908.16|Sidt2	6.05663248038841	5.98266203976751	5.89035337513158	6.05445372215727
ENSMUSG00000034917.8|Tjp3	4.66807696691585	4.83410207201096	5.27270283217234	5.11633708395448
ENSMUSG00000034918.8|Cdhr2	5.1219300630037	5.06033414346093	5.0539298512941	5.10050475609403
ENSMUSG00000034926.3|Dhcr24	6.36027700639755	6.31650872876342	5.88551993754482	6.06908998597245
ENSMUSG00000034928.16|Rnf44	7.37691020115842	7.35221128934839	7.11472023714709	7.18644174325865
ENSMUSG00000034930.16|Rtkn	5.47392327739381	5.3137012388939	5.80817966726985	5.68354629534906
ENSMUSG00000034931.15|Dhx8	5.9978297793907	5.96240073728223	5.89662206944272	5.90211783965393
ENSMUSG00000034932.4|Mrpl54	3.72995479593859	4.03046570420519	4.08680271930322	4.22957509657281
ENSMUSG00000034936.2|Arl4d	1.0827279685043	1.1686641762776	1.02023682905218	0.999510078260006
ENSMUSG00000034940.15|Synrg	5.66142643162031	5.70541094879635	5.80513259302467	5.778917301484
ENSMUSG00000034947.13|Tmem106a	3.6022919313513	3.67095214643491	4.08253508032507	4.22192049756075
ENSMUSG00000034949.18|Zfr2	0.999510078260006	1.23685386933293	0.925416651995429	0.97036223041747
ENSMUSG00000034951.10|Cog7	4.19551738199717	4.05350108923974	4.18771505360211	4.29100601469481
ENSMUSG00000034957.10|Cebpa	3.92890696026212	3.96402483894345	3.80801195355285	3.80801195355285
ENSMUSG00000034973.16|Dop1a	4.96463778426812	4.90068382841861	5.11799815611594	5.00537949857946
ENSMUSG00000034974.13|Dapk3	3.98602209481849	3.95586555930163	3.78830167205975	3.81827005046865
ENSMUSG00000034981.9|Parm1	7.57236912235197	7.61904003165742	7.51134722461611	7.53165802391449
ENSMUSG00000034993.7|Vat1	7.84987197065783	7.8087552162954	7.59797468176616	7.64998595473544
ENSMUSG00000034994.10|Eef2	11.1751363894121	10.9640792906992	11.0276518362883	11.0408175293254
ENSMUSG00000034998.18|Foxn2	6.46307849702277	6.59505454232758	6.44864219833137	6.43160415419656
ENSMUSG00000035007.5|Rundc1	4.5036463450648	4.3518069884048	4.33015193509878	4.35601676428457
ENSMUSG00000035011.15|Zbtb7a	6.24581964080168	6.49768780517504	6.05943920201382	5.99462992830925
ENSMUSG00000035021.13|Baz1a	7.05783327425714	7.08261542386491	6.90255349264011	6.89925384732086
ENSMUSG00000035024.16|Ncapd3	5.8713492400336	5.82346516946801	5.38067196854856	5.46666725258617
ENSMUSG00000035027.18|Map2k2	6.17214693539405	6.07228928661133	5.99317595079204	6.03866164338945
ENSMUSG00000035042.2|Ccl5	0.507994321403668	0.775023511790052	1.23685386933293	1.61485550836275
ENSMUSG00000035047.9|Kri1	5.78351137566257	5.68525931362273	5.82321694250692	5.87936765471349
ENSMUSG00000035048.13|Anapc13	3.72449377156982	3.85238334247839	3.71259420759053	3.89735230265543
ENSMUSG00000035049.4|Rrp12	5.71518185248588	5.66240360989025	5.91516914498132	6.04885170621678
ENSMUSG00000035051.15|Dhx57	5.56712095198759	5.62377502222509	5.61431788022235	5.47746078292871
ENSMUSG00000035062.13|Zc4h2	1.67474729615406	1.67474729615406	1.39264894814341	1.61485550836275
ENSMUSG00000035064.17|Eef2k	4.77881169155583	4.66554782336165	4.77517512546984	4.88544444662991
ENSMUSG00000035069.3|Oma1	4.37854241707863	4.32007811134885	4.83587424761649	4.74603256553023
ENSMUSG00000035078.6|Mtmr9	5.40739304360953	5.38136489643414	5.36789952654693	5.35179477861879
ENSMUSG00000035086.13|Becn1	7.04605082665012	7.08261542386491	7.04847725896145	7.01140285477571
ENSMUSG00000035093.16|Secisbp2l	6.78614126758007	6.80919358593219	6.81085281983355	6.76481928939982
ENSMUSG00000035105.5|Egln3	6.16865853294796	6.04258496305794	7.0296564997104	6.82316709599779
ENSMUSG00000035107.13|Dcbld2	6.52919977142612	6.5532857362804	6.33014175590331	6.36615311028202
ENSMUSG00000035109.14|Shc4	1.24276668634909	1.71044408312008	1.39264894814341	1.50321280562489
ENSMUSG00000035112.17|Wnk4	5.32633227384353	5.29544668571565	5.59032902496686	5.56051243210934
ENSMUSG00000035121.6|Neil2	0.302567613660521	0.348602950164909	0.230959017493788	0.290931967176263
ENSMUSG00000035125.10|Gcfc2	4.10194155596471	4.09434894858035	3.7662068689508	3.99048876054889
ENSMUSG00000035126.19|Wdr78	0.999510078260006	0.749302366585206	0.894704020407235	1.05521951982415
ENSMUSG00000035133.9|Arhgap5	7.87589940215502	8.0045393055341	8.08442776007009	8.02211006992947
ENSMUSG00000035139.14|Secisbp2	4.28850164191121	4.45495877707626	4.35067872397439	4.56052143217023
ENSMUSG00000035142.18|Nubpl	3.20923858737553	3.43279782252286	3.50191397734691	3.46052691864533
ENSMUSG00000035150.15|Eif2s3x	8.84415682002577	8.83234876392061	8.76307037285634	8.71912126726753
ENSMUSG00000035151.12|Elmod2	3.97605914122118	3.94750323508951	3.97647950709943	4.11603290567659
ENSMUSG00000035152.14|Ap2b1	7.80628923869091	7.74626346063139	7.7667613156474	7.77421414530548
ENSMUSG00000035161.7|Ints6	5.98063480235351	6.10520802481975	6.0438541188662	5.96800513841208
ENSMUSG00000035164.8|Zc3h12c	4.49799507082185	4.48413165380856	4.54888377291053	4.529680812021
ENSMUSG00000035165.14|Kcne3	1.57227044301056	1.21215735012664	1.62834694982237	1.32792986705574
ENSMUSG00000035168.16|Tanc1	6.52623073896754	6.59474675640006	6.58248447156032	6.57598658512637
ENSMUSG00000035171.9|1110059E24Rik	4.74763031976244	4.83410207201096	4.77881169155583	4.53654227456883
ENSMUSG00000035172.15|Plekhh3	5.61836685687384	5.51700136278816	5.51541059308405	5.57956891027716
ENSMUSG00000035173.14|Ccdc186	6.38594651303029	6.50175411182707	6.61314976023017	6.51594929072921
ENSMUSG00000035181.6|Heatr5a	6.7728349214657	6.76095609698493	6.70078920615842	6.65718981646828
ENSMUSG00000035198.9|Tubg1	5.65961059753222	5.3968672666044	5.10259402070752	5.29621995278395
ENSMUSG00000035199.6|Arl6ip5	6.95197003600597	7.00523921104951	6.95082831659196	7.06004532356546
ENSMUSG00000035202.8|Lars2	9.2064457416443	9.37945328584887	8.99097081826506	9.24436050895434
ENSMUSG00000035203.16|Epn1	5.60934145408185	5.59238371793755	5.49091045980258	5.57867336073098
ENSMUSG00000035206.10|Sppl2b	3.8494698825254	3.76196351701708	3.47620380818515	3.76196351701708
